# tower_count	lat	lng
3	-13.53	-71.98
10	-13.52	-71.98
3	-13.52	-71.97
5	-13.51	-71.98
1	-13.32	-72.09
12	-12.12	-77.03
2	-12.11	-77.03
6	-12.10	-77.04
4	-12.10	-77.03
1	-12.09	-77.03
1	-12.09	-77.02
1	-4.05	-73.14
2	-3.79	-73.30
1	-3.78	-73.30
1	-3.78	-73.29
1	-3.77	-73.29
1	-3.77	-73.27
2	-3.75	-73.25
1	-3.73	-73.19
2	1.26	103.82
1	1.27	103.83
1	1.28	103.81
1	1.28	103.85
3	1.29	103.80
2	1.29	103.81
1	1.29	103.82
1	1.29	103.84
4	1.29	103.85
1	1.29	103.86
1	1.29	103.87
1	1.30	103.77
2	1.30	103.78
1	1.30	103.80
1	1.30	103.85
5	1.30	103.86
1	1.30	103.89
1	1.30	103.91
1	1.31	103.76
2	1.31	103.77
2	1.31	103.78
1	1.31	103.79
1	1.31	103.95
2	1.32	103.71
1	1.32	103.75
4	1.32	103.76
1	1.33	103.69
1	1.33	103.73
1	1.33	103.74
1	1.33	103.75
2	1.33	103.76
1	1.33	103.77
6	1.34	103.70
3	1.34	103.71
1	1.34	103.73
1	1.34	103.74
1	1.34	103.75
5	1.35	103.70
1	1.35	103.71
1	1.35	103.72
1	1.36	103.73
3	12.94	77.70
2	12.95	77.70
2	12.96	77.64
2	12.97	77.57
4	12.97	77.64
2	12.97	77.70
3	12.98	77.57
1	12.98	77.60
3	12.98	77.62
1	12.98	77.63
3	12.98	77.64
1	12.98	77.69
2	12.99	77.55
1	12.99	77.56
2	12.99	77.59
1	12.99	77.69
7	13.00	77.55
1	13.00	77.58
1	13.00	77.66
2	13.00	77.67
4	13.00	77.68
1	13.01	77.54
8	13.01	77.55
4	13.01	77.56
2	13.01	77.57
2	13.01	77.58
1	13.01	77.66
3	13.02	77.58
2	13.02	77.64
2	13.02	77.65
2	13.02	77.66
3	13.03	77.59
3	13.03	77.63
1	13.03	77.64
1	13.04	77.59
1	13.04	77.60
2	13.04	77.61
3	13.04	77.62
1	13.04	77.63
1	13.71	76.91
1	13.84	76.73
1	13.87	76.70
1	13.89	76.68
1	13.91	76.67
1	13.94	76.63
1	13.96	76.62
1	13.98	76.60
1	14.00	76.59
1	14.02	76.58
1	14.22	76.39
1	14.23	76.39
2	14.23	76.40
1	18.53	73.85
1	18.56	73.81
1	29.70	-95.54
1	29.71	-95.54
1	29.88	-95.32
1	30.37	-98.35
1	30.91	-97.55
1	30.94	-97.54
1	30.98	-97.51
1	30.99	-97.50
1	31.03	-97.45
1	31.04	-97.47
1	31.05	-97.46
1	31.06	-97.45
1	31.07	-97.43
1	31.07	-97.42
1	31.09	-97.39
1	31.09	-97.37
1	31.10	-97.36
1	31.11	-97.36
1	31.12	-97.35
1	31.13	-97.33
1	31.16	-97.32
1	31.17	-97.32
1	31.21	-97.30
1	31.24	-97.28
1	31.24	121.52
1	31.29	-97.26
1	31.33	-97.24
1	31.38	-97.21
1	31.42	-97.20
1	31.45	-97.18
1	31.47	-97.17
2	31.48	-97.16
1	31.49	-97.15
1	31.50	-97.15
1	31.51	-97.14
1	31.52	-97.14
1	31.54	-97.13
1	31.55	-97.12
1	31.56	-97.12
1	31.57	-97.12
1	31.58	-97.12
2	31.59	-97.12
1	31.60	-97.12
2	31.62	-97.13
2	31.65	-97.14
1	31.68	-97.17
1	31.69	-97.16
1	31.70	-97.19
1	31.72	-97.22
1	31.74	-97.18
1	31.77	-97.15
1	31.79	-97.12
1	31.79	-97.10
1	31.80	-97.12
1	31.86	-97.09
1	31.89	-97.09
1	31.92	-97.10
1	31.93	-97.11
1	31.99	-97.13
1	32.00	-97.13
1	32.02	-97.12
1	32.05	-97.09
1	32.09	-97.03
1	32.12	-96.98
1	32.15	-96.93
1	32.19	-96.90
1	32.24	-96.88
1	32.29	-96.87
1	32.30	-96.86
1	32.35	-96.86
1	32.37	-96.86
1	32.40	-96.87
1	32.42	-96.86
1	32.44	-96.85
1	32.46	-96.84
1	32.47	-96.84
1	32.50	-96.83
1	32.53	-96.82
1	32.55	-96.82
1	32.56	-96.82
1	32.58	-96.82
1	32.60	-96.82
1	32.61	-96.82
2	32.63	-96.82
1	32.64	-96.82
1	32.65	-96.82
1	32.66	-96.82
1	32.69	-96.82
1	32.70	-96.83
1	32.71	-96.83
1	32.72	-96.83
1	32.73	-96.83
2	32.74	-96.82
1	32.76	-96.81
1	32.77	-96.80
1	32.77	-96.79
1	32.78	-96.78
1	32.79	-96.76
1	32.79	-96.75
1	32.79	-96.74
1	32.79	-96.71
1	32.80	-96.72
1	32.80	-96.69
1	32.80	-96.67
1	32.81	-96.66
1	32.82	-96.64
1	32.82	-96.63
1	32.83	-96.62
1	32.84	-97.01
2	32.84	-96.99
1	32.84	-96.60
1	32.84	-96.59
1	32.85	-96.99
1	32.85	-96.95
2	32.86	-96.99
2	32.86	-96.95
1	32.86	-96.55
1	32.87	-96.95
1	32.87	-96.54
1	32.88	-96.98
2	32.89	-96.98
1	32.89	-96.96
2	32.89	-96.49
1	32.90	-96.98
8	32.90	-96.97
3	32.90	-96.96
1	32.90	-96.47
1	32.90	-96.45
1	32.91	-97.01
3	32.91	-96.99
1	32.91	-96.98
1	32.91	-96.96
1	32.91	-96.95
1	32.92	-97.09
1	32.92	-97.07
1	32.92	-97.02
1	32.92	-97.01
3	32.92	-96.99
2	32.92	-96.97
2	32.92	-96.96
1	32.92	-96.93
1	32.92	-96.43
1	32.92	-96.40
1	32.93	-97.09
1	32.93	-97.05
3	32.93	-96.99
1	32.93	-96.97
1	32.93	-96.95
2	32.93	-96.93
1	32.93	-96.39
4	32.94	-96.99
1	32.94	-96.95
2	32.94	-96.93
1	32.94	-96.37
1	32.95	-96.96
2	32.95	-96.93
8	32.96	-96.99
1	32.96	-96.98
2	32.96	-96.96
2	32.96	-96.93
1	32.96	-96.35
1	32.96	-96.34
3	32.97	-96.99
2	32.97	-96.98
2	32.97	-96.96
1	32.97	-96.93
5	32.98	-117.09
1	32.98	-96.99
1	32.98	-96.93
2	32.98	-96.31
1	32.98	-96.28
2	32.99	-96.99
1	32.99	-96.97
2	32.99	-96.95
5	33.00	-97.10
1	33.00	-97.09
1	33.00	-97.07
1	33.00	-97.00
1	33.00	-96.99
1	33.00	-96.96
1	33.01	-97.08
1	33.01	-97.06
1	33.01	-97.04
2	33.01	-97.02
1	33.01	-96.98
3	33.01	-96.97
1	33.01	-96.23
1	33.02	-97.07
2	33.02	-97.02
3	33.03	-97.06
1	33.03	-97.03
1	33.03	-97.02
1	33.03	-96.99
1	33.03	-96.19
1	33.04	-97.07
1	33.04	-97.04
1	33.04	-97.03
1	33.04	-97.01
1	33.04	-97.00
2	33.05	-97.03
2	33.05	-97.01
1	33.05	-97.00
3	33.05	-96.99
1	33.05	-96.17
2	33.06	-97.03
1	33.06	-97.02
1	33.07	-97.08
3	33.07	-97.06
1	33.07	-97.04
1	33.07	-97.03
1	33.07	-96.15
1	33.09	-96.12
1	33.11	-96.10
1	33.12	-96.09
1	33.12	-95.67
2	33.12	-95.62
1	33.12	-95.59
1	33.13	-96.08
1	33.13	-96.07
1	33.13	-96.04
1	33.13	-96.03
1	33.13	-96.00
1	33.13	-95.96
1	33.13	-95.93
1	33.13	-95.90
1	33.13	-95.81
1	33.13	-95.74
1	33.13	-95.65
1	33.13	-95.57
1	33.15	-95.52
1	33.15	-95.45
1	33.16	-95.39
1	33.16	-95.27
1	33.16	-95.22
1	33.16	-95.19
1	33.16	-95.13
1	33.16	-95.07
1	33.17	-95.35
1	33.17	-95.01
1	33.17	-94.98
1	33.19	-94.94
1	33.20	-94.93
2	33.25	-97.35
1	33.25	-94.86
1	33.29	-94.77
1	33.34	-94.67
1	33.42	-94.55
1	33.45	-94.50
2	33.45	-94.10
1	33.46	-94.19
1	33.46	-94.17
1	33.46	-94.15
1	33.46	-94.08
1	33.46	-94.07
1	33.47	-94.41
1	33.47	-94.31
1	33.47	-94.24
1	33.47	-94.22
1	33.47	-94.21
1	33.47	-94.06
1	33.47	-94.04
1	33.47	-94.02
1	33.48	-94.00
1	33.48	-93.98
1	33.52	-93.92
1	33.53	-117.77
1	33.56	-93.86
1	33.59	-93.83
1	33.62	-93.77
1	33.63	-93.76
1	33.63	-93.73
3	33.64	-117.85
4	33.64	-117.84
1	33.64	-117.83
1	33.64	-93.70
1	33.65	-117.87
2	33.65	-117.84
4	33.65	-117.83
1	33.66	-117.89
1	33.66	-117.86
1	33.66	-117.84
1	33.66	-117.83
1	33.66	-93.66
3	33.67	-118.02
1	33.67	-117.89
2	33.67	-117.87
2	33.67	-117.85
1	33.67	-117.82
1	33.67	-93.63
1	33.68	-118.03
1	33.68	-118.01
2	33.68	-117.86
2	33.68	-117.85
1	33.68	-117.84
1	33.68	-117.83
1	33.68	-117.81
1	33.69	-118.04
1	33.69	-117.89
2	33.69	-117.86
2	33.69	-117.85
1	33.69	-117.81
1	33.69	-93.59
2	33.70	-117.95
1	33.70	-117.93
1	33.70	-117.90
1	33.70	-117.89
1	33.70	-117.88
1	33.70	-117.87
1	33.70	-117.86
2	33.70	-117.85
1	33.70	-117.83
2	33.71	-118.06
1	33.71	-117.95
1	33.72	-118.04
1	33.72	-117.97
1	33.72	-117.84
1	33.72	-117.79
1	33.73	-117.99
1	33.73	-117.83
1	33.73	-117.77
1	33.73	-93.54
2	33.74	-118.00
1	33.74	-117.83
1	33.75	-118.04
1	33.75	-118.02
2	33.75	-118.01
2	33.76	-118.02
1	33.76	-117.86
1	33.76	-93.49
1	33.77	-118.07
1	33.77	-118.05
1	33.77	-118.04
1	33.77	-118.03
1	33.77	-117.87
1	33.78	-118.09
1	33.78	-117.88
1	33.79	-118.34
1	33.79	-118.33
1	33.79	-118.32
1	33.79	-118.31
2	33.79	-118.10
1	33.79	-117.89
1	33.79	-117.74
1	33.79	-93.45
1	33.80	-118.14
1	33.80	-118.12
1	33.80	-117.90
1	33.81	-118.38
1	33.81	-118.37
1	33.81	-118.36
1	33.81	-118.35
1	33.81	-118.29
1	33.81	-118.18
1	33.81	-118.17
2	33.81	-118.16
1	33.81	-118.09
2	33.81	-118.08
1	33.81	-118.06
1	33.81	-118.04
1	33.81	-117.91
2	33.82	-118.20
2	33.82	-117.92
2	33.83	-118.35
1	33.83	-118.25
2	33.83	-118.24
2	33.83	-118.22
1	33.83	-118.10
1	33.83	-118.08
1	33.83	-93.40
1	33.84	-118.33
1	33.84	-118.31
1	33.84	-118.29
1	33.84	-118.26
1	33.84	-118.10
1	33.84	-118.09
1	33.84	-117.96
1	33.84	-117.94
1	33.84	-117.72
1	33.85	-118.28
1	33.85	-118.27
1	33.85	-118.09
1	33.85	-117.95
1	33.85	-117.88
1	33.85	-117.84
1	33.85	-93.37
2	33.86	-118.33
1	33.86	-118.32
1	33.86	-118.31
1	33.86	-118.29
1	33.86	-118.09
1	33.86	-117.98
1	33.86	-93.35
2	33.87	-118.34
1	33.87	-118.33
1	33.87	-118.31
1	33.87	-118.29
2	33.87	-118.09
1	33.87	-118.01
1	33.87	-118.00
1	33.87	-117.73
2	33.88	-118.35
1	33.88	-118.28
1	33.88	-118.10
1	33.88	-118.09
1	33.88	-118.02
1	33.89	-118.37
2	33.89	-118.36
1	33.89	-118.10
1	33.89	-118.05
2	33.90	-118.37
1	33.90	-118.29
1	33.90	-118.22
1	33.90	-118.20
1	33.90	-118.19
1	33.90	-118.18
1	33.90	-118.16
1	33.90	-118.14
1	33.90	-118.12
1	33.90	-118.11
1	33.90	-118.10
1	33.90	-93.30
2	33.91	-118.37
1	33.91	-118.23
1	33.91	-118.11
3	33.92	-118.37
1	33.92	-118.33
1	33.92	-118.24
1	33.92	-118.08
1	33.93	-118.39
1	33.93	-118.37
1	33.93	-118.35
1	33.93	-118.34
1	33.93	-118.31
1	33.93	-118.25
1	33.93	-93.26
3	33.94	-118.41
2	33.94	-118.40
3	33.94	-118.37
2	33.94	-118.25
1	33.94	-118.24
1	33.94	-118.10
1	33.95	-118.41
8	33.95	-118.40
2	33.95	-118.39
2	33.95	-118.38
2	33.95	-118.37
2	33.95	-118.29
1	33.95	-118.25
1	33.95	-118.10
1	33.95	-93.23
2	33.96	-118.42
2	33.96	-118.40
2	33.96	-118.37
1	33.96	-118.30
3	33.96	-118.29
1	33.96	-118.26
1	33.97	-118.44
1	33.97	-118.42
2	33.97	-118.39
1	33.97	-118.38
2	33.97	-118.37
1	33.97	-118.29
2	33.97	-118.28
1	33.97	-118.12
3	33.98	-118.47
4	33.98	-118.46
3	33.98	-118.44
2	33.98	-118.43
2	33.98	-118.42
1	33.98	-118.41
3	33.98	-118.39
4	33.98	-118.29
1	33.98	-118.13
4	33.99	-118.47
4	33.99	-118.46
3	33.99	-118.45
3	33.99	-118.44
1	33.99	-118.43
2	33.99	-118.41
3	33.99	-118.40
1	33.99	-118.35
1	33.99	-118.34
1	33.99	-118.33
1	33.99	-118.32
1	33.99	-118.31
1	33.99	-118.30
1	33.99	-118.29
4	33.99	-118.28
1	33.99	-118.14
1	33.99	-117.90
2	34.00	-118.49
1	34.00	-118.48
1	34.00	-118.46
1	34.00	-118.45
5	34.00	-118.44
3	34.00	-118.43
3	34.00	-118.41
1	34.00	-118.39
1	34.00	-118.29
3	34.00	-118.28
1	34.00	-117.94
1	34.00	-117.92
1	34.00	-117.81
1	34.00	-117.80
1	34.00	-117.79
1	34.00	-93.19
3	34.00	-84.43
1	34.01	-118.57
1	34.01	-118.50
7	34.01	-118.49
3	34.01	-118.48
1	34.01	-118.47
1	34.01	-118.46
6	34.01	-118.42
1	34.01	-118.41
2	34.01	-118.40
1	34.01	-118.29
4	34.01	-118.28
1	34.01	-118.26
1	34.01	-117.96
1	34.01	-117.82
1	34.02	-118.81
1	34.02	-118.80
2	34.02	-118.78
3	34.02	-118.51
6	34.02	-118.50
4	34.02	-118.49
1	34.02	-118.48
3	34.02	-118.47
2	34.02	-118.46
2	34.02	-118.43
1	34.02	-118.42
3	34.02	-118.41
2	34.02	-118.40
2	34.02	-118.39
1	34.02	-118.28
1	34.02	-118.25
1	34.02	-118.20
2	34.02	-118.17
1	34.02	-117.99
2	34.02	-117.83
1	34.03	-118.85
1	34.03	-118.84
1	34.03	-118.75
1	34.03	-118.72
1	34.03	-118.68
1	34.03	-118.57
2	34.03	-118.55
1	34.03	-118.53
4	34.03	-118.52
4	34.03	-118.51
2	34.03	-118.50
5	34.03	-118.49
4	34.03	-118.48
3	34.03	-118.47
3	34.03	-118.46
2	34.03	-118.45
3	34.03	-118.44
4	34.03	-118.43
3	34.03	-118.42
2	34.03	-118.41
3	34.03	-118.40
3	34.03	-118.39
1	34.03	-118.36
1	34.03	-118.35
2	34.03	-118.34
2	34.03	-118.29
3	34.03	-118.28
1	34.03	-118.27
1	34.03	-118.26
1	34.03	-118.24
1	34.03	-118.22
1	34.03	-118.21
1	34.03	-118.17
1	34.03	-118.14
1	34.03	-118.12
1	34.03	-118.02
1	34.03	-117.84
1	34.03	-93.15
1	34.04	-118.90
1	34.04	-118.89
1	34.04	-118.71
2	34.04	-118.70
4	34.04	-118.69
1	34.04	-118.68
3	34.04	-118.67
1	34.04	-118.66
1	34.04	-118.65
1	34.04	-118.64
3	34.04	-118.63
1	34.04	-118.61
2	34.04	-118.60
2	34.04	-118.59
4	34.04	-118.57
2	34.04	-118.55
1	34.04	-118.54
3	34.04	-118.50
1	34.04	-118.49
2	34.04	-118.48
4	34.04	-118.47
1	34.04	-118.46
8	34.04	-118.44
4	34.04	-118.43
3	34.04	-118.42
1	34.04	-118.41
1	34.04	-118.40
3	34.04	-118.38
1	34.04	-118.37
1	34.04	-118.36
3	34.04	-118.32
2	34.04	-118.31
1	34.04	-118.30
1	34.04	-118.29
4	34.04	-118.28
3	34.04	-118.27
3	34.04	-118.26
3	34.04	-118.25
1	34.04	-118.24
1	34.04	-118.16
1	34.04	-118.10
1	34.04	-118.06
1	34.04	-118.04
1	34.04	-117.85
1	34.05	-118.96
1	34.05	-118.93
1	34.05	-118.92
1	34.05	-118.70
1	34.05	-118.69
1	34.05	-118.52
2	34.05	-118.51
1	34.05	-118.50
1	34.05	-118.49
2	34.05	-118.48
4	34.05	-118.47
5	34.05	-118.46
6	34.05	-118.45
4	34.05	-118.44
1	34.05	-118.43
1	34.05	-118.41
1	34.05	-118.40
1	34.05	-118.38
2	34.05	-118.37
1	34.05	-118.36
1	34.05	-118.35
2	34.05	-118.34
1	34.05	-118.33
1	34.05	-118.32
5	34.05	-118.31
2	34.05	-118.29
3	34.05	-118.28
1	34.05	-118.27
2	34.05	-118.26
11	34.05	-118.25
2	34.05	-118.24
1	34.05	-118.23
1	34.05	-118.22
1	34.05	-118.21
1	34.05	-117.85
1	34.06	-118.98
2	34.06	-118.70
1	34.06	-118.69
2	34.06	-118.58
1	34.06	-118.49
2	34.06	-118.48
1	34.06	-118.47
3	34.06	-118.46
11	34.06	-118.45
5	34.06	-118.44
1	34.06	-118.43
1	34.06	-118.41
2	34.06	-118.39
2	34.06	-118.38
1	34.06	-118.37
4	34.06	-118.36
3	34.06	-118.35
3	34.06	-118.34
1	34.06	-118.33
2	34.06	-118.31
5	34.06	-118.29
6	34.06	-118.28
3	34.06	-118.27
1	34.06	-118.26
5	34.06	-118.25
3	34.06	-118.24
1	34.06	-118.18
1	34.06	-118.17
1	34.06	-117.86
1	34.06	-117.81
1	34.07	-119.01
1	34.07	-118.71
5	34.07	-118.47
4	34.07	-118.46
3	34.07	-118.45
15	34.07	-118.44
3	34.07	-118.43
1	34.07	-118.42
7	34.07	-118.41
9	34.07	-118.40
3	34.07	-118.39
5	34.07	-118.38
5	34.07	-118.37
1	34.07	-118.36
1	34.07	-118.35
2	34.07	-118.34
1	34.07	-118.31
2	34.07	-118.29
1	34.07	-118.28
5	34.07	-118.27
2	34.07	-118.26
1	34.07	-118.24
1	34.07	-118.15
1	34.07	-118.12
1	34.07	-118.11
1	34.07	-118.10
1	34.07	-118.09
1	34.07	-118.05
1	34.07	-118.02
1	34.07	-118.00
1	34.07	-117.99
1	34.07	-117.98
1	34.07	-117.96
1	34.07	-117.94
1	34.07	-117.92
1	34.07	-117.91
1	34.07	-117.89
1	34.07	-117.83
1	34.07	-117.76
1	34.07	-117.63
1	34.07	-117.61
1	34.07	-117.58
1	34.08	-119.03
1	34.08	-118.70
1	34.08	-118.60
4	34.08	-118.47
2	34.08	-118.45
2	34.08	-118.43
2	34.08	-118.42
2	34.08	-118.41
1	34.08	-118.40
2	34.08	-118.39
4	34.08	-118.38
2	34.08	-118.37
5	34.08	-118.36
3	34.08	-118.34
2	34.08	-118.33
4	34.08	-118.32
4	34.08	-118.31
5	34.08	-118.30
3	34.08	-118.28
3	34.08	-118.27
6	34.08	-118.26
1	34.08	-118.25
1	34.08	-118.23
1	34.08	-117.74
1	34.08	-117.72
1	34.08	-117.63
1	34.08	-117.58
1	34.09	-118.48
1	34.09	-118.47
1	34.09	-118.40
7	34.09	-118.39
3	34.09	-118.38
2	34.09	-118.37
4	34.09	-118.34
1	34.09	-118.33
1	34.09	-118.32
5	34.09	-118.31
3	34.09	-118.30
4	34.09	-118.28
2	34.09	-118.27
2	34.09	-118.26
8	34.09	-118.25
1	34.09	-118.24
1	34.09	-117.68
2	34.09	-117.67
1	34.09	-117.65
2	34.10	-118.71
3	34.10	-118.48
1	34.10	-118.37
2	34.10	-118.36
2	34.10	-118.35
3	34.10	-118.34
3	34.10	-118.33
3	34.10	-118.32
4	34.10	-118.31
4	34.10	-118.30
2	34.10	-118.29
1	34.10	-118.28
1	34.10	-118.27
1	34.10	-118.26
1	34.10	-118.24
1	34.10	-118.20
1	34.10	-117.58
1	34.11	-119.08
3	34.11	-118.48
1	34.11	-118.44
3	34.11	-118.33
1	34.11	-118.31
1	34.11	-118.30
2	34.11	-118.29
1	34.11	-118.18
1	34.11	-117.58
2	34.12	-118.71
1	34.12	-118.64
1	34.12	-118.50
3	34.12	-118.48
1	34.12	-118.47
9	34.12	-118.46
1	34.12	-118.45
1	34.12	-118.39
2	34.12	-118.34
3	34.12	-118.31
1	34.12	-118.29
1	34.12	-118.28
2	34.12	-118.27
1	34.12	-118.24
2	34.12	-118.23
1	34.12	-118.18
1	34.12	-118.17
1	34.12	-118.16
2	34.12	-117.67
1	34.12	-117.65
1	34.12	-117.64
1	34.12	-117.62
2	34.12	-117.60
1	34.13	-118.71
4	34.13	-118.49
5	34.13	-118.48
3	34.13	-118.47
6	34.13	-118.46
3	34.13	-118.44
1	34.13	-118.43
1	34.13	-118.42
1	34.13	-118.40
1	34.13	-118.38
1	34.13	-118.36
2	34.13	-118.35
1	34.13	-118.28
1	34.13	-118.26
1	34.13	-118.23
2	34.13	-118.15
1	34.14	-119.10
1	34.14	-118.74
1	34.14	-118.73
2	34.14	-118.71
3	34.14	-118.70
1	34.14	-118.64
2	34.14	-118.63
3	34.14	-118.60
1	34.14	-118.50
2	34.14	-118.49
3	34.14	-118.47
1	34.14	-118.46
1	34.14	-118.40
1	34.14	-118.39
1	34.14	-118.38
1	34.14	-118.37
2	34.14	-118.26
2	34.14	-118.22
1	34.14	-118.20
1	34.14	-118.19
1	34.14	-118.17
7	34.14	-118.15
2	34.14	-118.14
2	34.15	-118.81
2	34.15	-118.80
1	34.15	-118.79
2	34.15	-118.78
3	34.15	-118.76
1	34.15	-118.75
3	34.15	-118.74
2	34.15	-118.69
2	34.15	-118.68
6	34.15	-118.67
2	34.15	-118.65
1	34.15	-118.64
2	34.15	-118.61
1	34.15	-118.55
1	34.15	-118.51
1	34.15	-118.50
4	34.15	-118.47
1	34.15	-118.46
1	34.15	-118.45
1	34.15	-118.44
2	34.15	-118.43
1	34.15	-118.42
2	34.15	-118.39
2	34.15	-118.38
1	34.15	-118.36
2	34.15	-118.35
2	34.15	-118.34
1	34.15	-118.33
1	34.15	-118.32
2	34.15	-118.28
1	34.15	-118.26
1	34.15	-118.24
1	34.15	-118.20
1	34.15	-118.16
3	34.15	-118.15
2	34.15	-118.14
1	34.15	-118.13
2	34.15	-118.12
2	34.15	-118.11
1	34.16	-119.13
2	34.16	-119.07
1	34.16	-119.04
1	34.16	-119.03
1	34.16	-119.01
1	34.16	-118.94
6	34.16	-118.83
1	34.16	-118.82
1	34.16	-118.79
1	34.16	-118.78
2	34.16	-118.76
1	34.16	-118.75
1	34.16	-118.70
1	34.16	-118.69
2	34.16	-118.67
6	34.16	-118.64
3	34.16	-118.63
1	34.16	-118.62
2	34.16	-118.60
2	34.16	-118.56
1	34.16	-118.55
3	34.16	-118.54
1	34.16	-118.53
5	34.16	-118.52
3	34.16	-118.51
3	34.16	-118.50
2	34.16	-118.49
5	34.16	-118.47
3	34.16	-118.46
3	34.16	-118.45
1	34.16	-118.44
2	34.16	-118.43
1	34.16	-118.42
2	34.16	-118.40
2	34.16	-118.38
1	34.16	-118.34
1	34.16	-118.33
1	34.16	-118.31
1	34.16	-118.30
1	34.16	-118.26
1	34.17	-119.18
1	34.17	-119.17
1	34.17	-119.15
1	34.17	-119.14
1	34.17	-118.85
2	34.17	-118.84
1	34.17	-118.78
1	34.17	-118.76
4	34.17	-118.74
2	34.17	-118.62
4	34.17	-118.61
3	34.17	-118.60
5	34.17	-118.59
4	34.17	-118.58
7	34.17	-118.57
1	34.17	-118.56
4	34.17	-118.55
4	34.17	-118.54
4	34.17	-118.53
2	34.17	-118.52
3	34.17	-118.51
2	34.17	-118.50
2	34.17	-118.49
3	34.17	-118.48
1	34.17	-118.35
2	34.17	-118.33
2	34.18	-119.22
1	34.18	-119.20
